from,to,timestamp,value,Temporal Ricci value,bin_edge,bin_pair
0x1111111254eeb25477b68fb85ed929f73a960582,0xcdadf53780a7d140195614650eba5ff17ef6ebda,1691418119,0.9983963681013838,-20089.45281173187,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xcdadf53780a7d140195614650eba5ff17ef6ebda,1691581247,0.9989742053968372,-20115.3973768833,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xcdadf53780a7d140195614650eba5ff17ef6ebda,1691595119,0.9979618956251102,-20106.46984808947,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0x16338484c416874bbed5f7d74c09d87b9d7159c2,1691432531,0.9994862934229584,-20277.61793768204,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xfe8d9df5aaf50a15bdc2cdce383c5254131226bc,1691441507,0.9997861612588543,-24403.408244502436,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xfe8d9df5aaf50a15bdc2cdce383c5254131226bc,1691812343,0.9998299750140902,-24393.061301540496,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xfe8d9df5aaf50a15bdc2cdce383c5254131226bc,1692894215,0.99986202704838,-23843.734552959388,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xea16545cf2e4c30b38b156cda0972be63ce71d50,1691497739,0.9994183684432869,-20139.620222881014,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0x05c69883ef41fa4075f993d2370563ce4b4fc295,1691547899,0.9993552952397117,-20142.662471597014,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0x9d6eccfcb01a421ae4ef7b05a1e1d5aadd9cae44,1691625827,0.999941307668546,-20177.57921481323,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xc77d249809ae5a118eef66227d1a01a3d62c82d4,1691627987,0.9999067472028187,-20082.71109652953,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xc77d249809ae5a118eef66227d1a01a3d62c82d4,1691628047,0.9991144850313843,-20074.632045791095,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xc77d249809ae5a118eef66227d1a01a3d62c82d4,1691709623,0.9994412435840873,-20068.66550417605,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xc77d249809ae5a118eef66227d1a01a3d62c82d4,1691709647,0.9999486046056131,-20073.829228276856,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xc77d249809ae5a118eef66227d1a01a3d62c82d4,1691732711,0.9997312549301771,-20067.422203338378,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xc77d249809ae5a118eef66227d1a01a3d62c82d4,1691733623,0.998718191722402,-20056.941010415358,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xe0ee8ddd4c995f9eb45e86ca7fce9f7d9a98ccfb,1691633831,0.9988687991293563,-20144.359816631066,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0x38d4364fcb6186e2ac5c29637e424dfad322cfa8,1691856599,0.9996496539840184,-19826.35797756159,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xacbfb581bcff1c1c64ac3791ceab389365125ae0,1692116135,0.9995070362607562,-19828.914042413144,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0x0767b967b806c4c94b1d9c97ae36caf7364927d2,1692263183,0.9999320338047506,-19757.70368648125,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0x30c5312d9cf0d873994f000e72f1cbf561d0209c,1692306887,0.9958198801709043,-19735.593239294867,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0x2303d64736eb0ca0a257d896e6ec715cb4182f7c,1692346787,0.9988935224813775,-19835.10847542207,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0x65048822a3b1f635d3073dca4499ff5a9b342f33,1692348347,0.9997575144583283,-19742.94159662881,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xb32dd131dd6fc94785467ab1e2a41c03e9a85bd2,1692443387,0.9994944951936324,-19726.296132352672,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xbdd163ac1e93dc729945d3941431c1d8e581ee73,1692449207,0.9996993486955225,-19538.01718013945,5,3
0x1111111254eeb25477b68fb85ed929f73a960582,0xbdd163ac1e93dc729945d3941431c1d8e581ee73,1698064079,0.9988808889854748,-37064.07843732815,5,3
0x1111111254eeb25477b68fb85ed929f73a960582,0xf6d83ed2550b121b42c6a6df828b0db183223100,1692556199,0.9999586176767136,-19695.047591017996,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xf6d83ed2550b121b42c6a6df828b0db183223100,1692556319,0.9997865898149416,-19693.31081393247,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xb369b150a600b75be36d5bcf08a9728a5020f823,1692556379,0.998804522321259,-19713.817723809207,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xd23e8436535085682b91645f8f8aa1763dc161f0,1692575927,0.9974832084229228,-19651.34620656416,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xd23e8436535085682b91645f8f8aa1763dc161f0,1692576059,0.9969220999710761,-19645.704696775847,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xd23e8436535085682b91645f8f8aa1763dc161f0,1692576743,0.9959538254896898,-19635.842412526392,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0x237027bee561e9f22e9eb04c9859636599b8faed,1692576179,0.9996971626367199,-19707.834284053464,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0x104289c9e775688a92362c16e4a97eac5d00963a,1692603935,0.999397232653198,-19693.0092052721,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xa179e88079555eb9666805ebf9e3f1321d72841d,1692633815,0.9987265405695435,-19680.66414006363,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xed9a987006eb787a53993c44913e3bdffd22a35e,1692692003,0.9992019517667318,-19660.38886185263,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xc906263f3b83236b4a937bd993e73762a87b4d6a,1692726419,0.9967852421508742,-19644.7308583873,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xd5066f4a57a846fb017d4f975316abb4639b82af,1693250399,0.9999575488288557,-19526.635011577975,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0x5d2ff3ccd87aa7f9c38038f0c95ee433b6149fd5,1693263599,0.9989788354984215,-19500.082218456322,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0x5d2ff3ccd87aa7f9c38038f0c95ee433b6149fd5,1693725851,0.9987517651036377,-19156.735531102364,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xbf7b3fd6835f8b5220a07bc8b38d5a5324a93e8c,1693671023,0.9999281165556384,-19187.83083868287,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0xb5e34a2dcc514f72298c78664b236a2087e16ea1,1693766855,0.9997665532577427,-19180.211563577413,5,4
0x1111111254eeb25477b68fb85ed929f73a960582,0x8857e7ac5662379c0b0d2b8342f66703d11cebd1,1694516003,0.9949675353822219,-29281.072127244326,5,3
0x1111111254eeb25477b68fb85ed929f73a960582,0x089705ec1ff34c4c239bb6c43b4bc3158d6b00a1,1696340339,0.9964871412585962,-35539.92199893881,5,3
0x1111111254eeb25477b68fb85ed929f73a960582,0xc966cc7067a003483b0f9fe0bc02ad26f726a8ae,1696872887,0.9988369102578735,-36998.78649807653,5,3
0x1111111254eeb25477b68fb85ed929f73a960582,0xc966cc7067a003483b0f9fe0bc02ad26f726a8ae,1696873343,0.9988400108637245,-36998.841560946035,5,3
0x8cedd47d981e1cc43a2b743ff3cd7b3ad0005220,0x6064633e8a38a88dabbc311bcd5923ce1f93ff0b,1693220759,0.999176052554177,-34317.822901334504,5,3
0x7b67615a9cc83c8291ff4c0aa7dc8f761710d771,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694072603,0.99304865938431,-96902.07547583687,5,3
0x7b67615a9cc83c8291ff4c0aa7dc8f761710d771,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1695287315,0.9990009990009991,-65462.536424886785,5,3
0xf84bfa23c2ab766c47056011b26e2d12ade5c754,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1682440967,0.9999900000999989,-87353.56891718207,5,3
0xf84bfa23c2ab766c47056011b26e2d12ade5c754,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1682591375,0.9861905660902635,-83687.22180771666,5,3
0xf84bfa23c2ab766c47056011b26e2d12ade5c754,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1691794451,0.9900990099009901,-35157.14604632412,5,3
0xf84bfa23c2ab766c47056011b26e2d12ade5c754,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694013791,0.985396201568119,-81118.51052739553,5,3
0x1ea676c88801087e4ff5242206387c82f67f1b91,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1693434239,0.9988093992199418,-29788.272065239198,5,3
0x1ea676c88801087e4ff5242206387c82f67f1b91,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694560547,0.9988072783123132,-74233.32261570024,5,3
0x669357b74f8f44074a6c2ff12c7e1d5513785e95,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694359739,0.9992206903136563,-82382.32024784863,5,3
0x26d388894b2079bbe62d673d9d5a08499e6fff09,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694800883,0.970873786407767,-68899.57577426513,5,3
0x8fbe49da7aeadf2bf92e772f52b8449ff1b286eb,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1684929455,0.9910802775024778,-72604.29414961085,5,3
0x8fbe49da7aeadf2bf92e772f52b8449ff1b286eb,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694022755,0.9910802775024778,-84566.79420346451,5,3
0x519de74c514f6797a9fc52e4185c6ddd91bd7828,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694032091,0.998003992015968,-97661.17304226082,5,3
0x846e8c13bd0ec23fe00eea1d244f604303a73b97,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1695632207,0.9998967910603801,-27478.65855519063,5,3
0x5ed315db97c91c2caf4cce3900f3b35d3b6083cf,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1694367203,0.9993341255951853,-28111.236899873675,5,3
0x5ed315db97c91c2caf4cce3900f3b35d3b6083cf,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694593343,0.9993341255951853,-70321.62462849883,5,3
0xbb2d92fb26a1a2ff47fad001e34ad36adbe3960c,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694042315,0.9997455335689788,-82157.01408008838,5,3
0xec6871d4e4ac2dcf4bf139bcf3054fa65eade962,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694531015,0.9994618850865049,-73781.09940137765,5,3
0x9f54599c97ceebba75ebe514dfb73ce4b9326350,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694073839,0.9975062344139651,-81862.57010567746,5,3
0xf7d87cf117d16fbcc2120191a86fa976bd041fbd,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1682651987,0.9975966887678202,-81751.92442215861,5,3
0x36e77f5b1e4213ee730586b42585dcd9f2e1d73b,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694367419,0.9988838261311469,-80134.07864426103,5,3
0xd9fc2144246336f2c2f6449db0e05ac26c984231,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694057831,0.9689922480620154,-87135.76933300884,5,3
0xfbd750070fcf67546dad54cca4d68bcb3c7ea7c5,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694736299,0.998234355613624,-68970.5027501001,5,3
0xdc5f0f54e7363bca5c21a607cf83cc59b954c4b0,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694093375,0.9905883788658111,-92740.99336292667,5,3
0x5b56d735fe36885b77c6b5292a86bb5e6f13e83f,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1682598191,0.9985022466300548,-86061.72170788657,5,3
0x5b56d735fe36885b77c6b5292a86bb5e6f13e83f,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1693930583,0.999091735693998,-24402.352833253477,5,3
0x5b56d735fe36885b77c6b5292a86bb5e6f13e83f,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1698078563,0.9990855159789475,-42340.60677071738,5,3
0xaf7032c7341cbb981062fceb737ea1743a51f07d,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694178203,0.998730301387074,-91477.55501735277,5,3
0x74ff38c5a440254ec50a57783a149ec7da321a60,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694021531,0.9998474685799977,-84970.74000787754,5,3
0xaaf331659204936e96dafdf50a2353ea86c1cb06,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1694084303,0.9995559503695925,-29077.0301704257,5,3
0xaaf331659204936e96dafdf50a2353ea86c1cb06,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1695216635,0.9995555240959805,-47843.25276782549,5,3
0xf6cc879901ee8a1ca37c27617e869f5469456da7,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1682728295,0.9992481089437742,-80261.76723451099,5,3
0x116954206b173a52a3631c6ccdad4f704d8b36ef,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694174375,0.9989640687940301,-88116.74230645651,5,3
0xa611cb6409771c9c5c2949fedd722023e4961ce2,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694421383,0.99930048965724,-78801.92177628916,5,3
0xbd534b7c0410dcf3a39a57e05d1d12e19f18b401,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694048579,0.9989374035137663,-83427.09467599055,5,3
0x5861f5b4f0f3d38a292d7e65410f87d451b8b3af,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1684055063,0.9523809433106577,-69844.08979090858,5,3
0x5861f5b4f0f3d38a292d7e65410f87d451b8b3af,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1685879615,0.9505703331694836,-73850.58843523716,5,3
0x5861f5b4f0f3d38a292d7e65410f87d451b8b3af,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1691830103,0.9935005196007717,-46793.75001713546,5,3
0x5861f5b4f0f3d38a292d7e65410f87d451b8b3af,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1692031175,0.9972277069746106,-35782.00184454698,5,3
0x5861f5b4f0f3d38a292d7e65410f87d451b8b3af,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1692361835,0.9999140473884864,-34168.18986447213,5,3
0x5861f5b4f0f3d38a292d7e65410f87d451b8b3af,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1692869483,0.9990639769599863,-27255.495847511094,5,3
0x5861f5b4f0f3d38a292d7e65410f87d451b8b3af,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694013731,0.9897178901197977,-81985.83619457867,5,3
0x5861f5b4f0f3d38a292d7e65410f87d451b8b3af,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1698239855,0.9993413687944753,-54944.430025304966,5,3
0xcebb85f30779f9add73ecdaac43fd9d9cfb4d04a,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1692618635,0.9990009990009991,-28299.837427298575,5,3
0xcebb85f30779f9add73ecdaac43fd9d9cfb4d04a,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1693381535,0.9995002498750625,-29514.91579450658,5,3
0xcebb85f30779f9add73ecdaac43fd9d9cfb4d04a,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694060075,0.9975062344139651,-96421.73147663802,5,3
0xe54ded04d169a0cfadb9c4e260fdf4b1836c0e6b,0x3d56f376ffb050256303562788c7bd19cd15fd90,1680759815,0.999970000899973,-9961.640515678746,5,4
0xe54ded04d169a0cfadb9c4e260fdf4b1836c0e6b,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1682591483,0.960146904012549,-92611.58227987913,5,3
0xae7c6ba73f4bc7c1c4f2624dfce8d87eb45c46ab,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694058347,0.9990009990009991,-88414.32779363338,5,3
0x8c4e1ebbb322eb40ca658972e813dcba3144cfff,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694153627,0.9987016878058523,-76947.50333163026,5,3
0xd89095de364b2b00f369545972df9a15adf22ddb,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694020163,0.9880482332036661,-79398.27076372124,5,3
0x6f64f9f401e4ef41846f337d13e7302be676a7c7,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1691638283,0.9989832212911979,-43730.5906193904,5,3
0x594c9ad8d38fd59daeae8520ab1e31b2a866c4f2,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694071127,0.999341099952017,-84961.17031074796,5,3
0x14621a6bb11b585308ce8877165957c4a4e386e8,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1695241319,0.9884299400706417,-55942.11674081171,5,3
0x9f158387d4265cd9e515b53c241ff0c7697bea6a,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694856803,0.9989822146251759,-58981.60339319778,5,3
0x73c49f1bfa527f95d5b8d2ad3bc3fb5d011359f2,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1693867499,0.9952229299363058,-25004.462899589762,5,4
0x73c49f1bfa527f95d5b8d2ad3bc3fb5d011359f2,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694455199,0.9952229299363058,-78278.9451879355,5,3
0x1f2f5027742520320d5b7795f5e19ec81d964129,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694174063,0.9918753384131548,-86382.97435747161,5,3
0xe9c5bba698c75282345f3a526751ac25c1cb3281,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1682596391,0.9889240506329113,-85260.325019772,5,3
0xe9c5bba698c75282345f3a526751ac25c1cb3281,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694074487,0.9756097560975611,-80900.62133497235,5,3
0xe9c5bba698c75282345f3a526751ac25c1cb3281,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1695539555,0.9803921568627451,-43958.91215575157,5,3
0xe9c5bba698c75282345f3a526751ac25c1cb3281,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1697889839,0.9852216748768474,-38870.309509682855,5,3
0xf0ebfe7b541a8302b8530c328ada2e1264212f15,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1682591303,0.9964736392265594,-84368.58516443352,5,3
0xf0ebfe7b541a8302b8530c328ada2e1264212f15,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694032571,0.9990115180633371,-88554.2900366804,5,3
0x82f9b34b32f09f67e57f7db49292954811c3b588,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694100875,0.9950481751997353,-81939.81467131025,5,3
0xc73a43720a39d677cf43d3b9b543d5c5d25b1a6d,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1682590955,0.9970089730807579,-84948.08463941085,5,3
0x6e0dfe55fbf0c7a9902aaca535635bf86a03f1be,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694177387,0.998003992015968,-80052.84361962456,5,3
0x6e0dfe55fbf0c7a9902aaca535635bf86a03f1be,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694690651,0.998979753521797,-68756.24134548345,5,3
0x1ac599bea7a342003c232e9efdb2231d247781f9,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694075003,0.9999437761364791,-83431.74046638575,5,3
0x1ac599bea7a342003c232e9efdb2231d247781f9,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694204627,0.9998738292904013,-77113.24276468753,5,3
0x73c1d677ad1b751463eb3ad1c21bd926e0cd6bb2,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694184779,0.9970940225151032,-83488.9169602839,5,3
0xd2cb457ca9d753d77b0b0981c0a6894c063e43d9,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1693860551,0.998834928973797,-24426.163244258645,5,4
0xb564ea42ca71338f65d9d4cb73a0b8634a7df980,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694291423,0.9975419410726002,-88433.52140386327,5,3
0xb564ea42ca71338f65d9d4cb73a0b8634a7df980,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1695487019,0.9990067322192298,-34771.979552226585,5,3
0xe5c331ce7832948b806b6fcdd1f5ff65ad4df596,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1693809059,0.9985877472784115,-23342.21258582644,5,4
0xcae8d7ff3e098ee1591c80b4ba083d88b4a5a3b8,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694014199,0.9996958622942383,-85028.65209868745,5,3
0x1fdf89b0e99796734355fb6bca512acfebfbcf00,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694104523,0.9952189348617166,-91423.96538768562,5,3
0x276aae2cb997ba9e00292b7f3f7ff151a79b199d,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1691771531,0.9992254692304952,-40607.31549002078,5,3
0x11ede4ef2b6350dc9cf5bc64b020f1acad3238e1,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694034827,0.9989344731703731,-86701.31951445914,5,3
0x5ee62b013db782e1485ba03167e2ce601c07a555,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694019611,0.9916786754822273,-91236.27490699063,5,3
0x5ee62b013db782e1485ba03167e2ce601c07a555,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694039615,0.9987546927238304,-81682.7389542332,5,3
0x037c64366b40b04fec1725f6145ffd5ff4c6eacc,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694015663,0.9984767858853038,-79887.57513654248,5,3
0xfa745c6cf92a335893d5d225a971129518736cb9,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1682591975,0.9925558312655086,-84476.92896240554,5,3
0xfa745c6cf92a335893d5d225a971129518736cb9,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1682599787,0.9925558312655086,-80683.4005830555,5,3
0xfa745c6cf92a335893d5d225a971129518736cb9,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1684449371,0.980675976027572,-68368.88969370999,5,3
0xfa745c6cf92a335893d5d225a971129518736cb9,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694019899,0.9382865037474344,-83601.5830918014,5,3
0xfa745c6cf92a335893d5d225a971129518736cb9,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1695229643,0.9880038902940333,-42813.13835916758,5,3
0xbe688834b05905444d243de4ca5971058c26fb31,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694184191,0.9980288874255092,-88185.83830641687,5,3
0xbe688834b05905444d243de4ca5971058c26fb31,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694373383,0.9994752477091717,-83410.88492606369,5,3
0xbe688834b05905444d243de4ca5971058c26fb31,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694883287,0.999486915226453,-54570.933541941464,5,3
0xbe688834b05905444d243de4ca5971058c26fb31,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1697731679,0.998003992015968,-32226.377383029245,5,3
0x4b728cc110967816b78711b2a531f2c9fb50f9e9,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1682723531,0.970780293563456,-85206.30641444735,5,3
0x4b728cc110967816b78711b2a531f2c9fb50f9e9,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1684380419,0.9904912836767036,-75717.47046482221,5,3
0x4b728cc110967816b78711b2a531f2c9fb50f9e9,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1684387151,0.9904912836767036,-71032.18586653614,5,3
0x4b728cc110967816b78711b2a531f2c9fb50f9e9,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1685193935,0.9895503483217227,-67364.34747967323,5,3
0x30b0f166126d7601325e8b7f1f292f796dbb6f0a,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1682594495,0.9970189134487881,-83296.1529844037,5,3
0x30b0f166126d7601325e8b7f1f292f796dbb6f0a,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1693412843,0.9990009990009991,-27551.654861199055,5,3
0x30b0f166126d7601325e8b7f1f292f796dbb6f0a,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694015615,0.9990009990009991,-101887.18815650977,5,3
0x727b11189b0c091922c5a111a95408c78514fe69,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1694394179,0.9885680799605715,-35350.40942218857,5,3
0xfec4eb70768c29026d6a24e7b17b18f77a79d551,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694014499,0.9991477569377648,-86458.43887150449,5,3
0x0ea9fbc98126ce00e69251542b6fc4691b3902bb,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694204795,0.9996224063958611,-70571.31837961616,5,3
0x624761a757321f5035e52f3e7914ab4cbc7e3c39,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1692556739,0.9896246668638232,-27918.52498982555,5,3
0x624761a757321f5035e52f3e7914ab4cbc7e3c39,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694939939,0.9895863075506737,-65318.82176652108,5,3
0xf5ccd855b7d196c3f3d54ae65e90531f1849bbe2,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694023847,0.9973332623844559,-96450.89006187642,5,3
0xf5ccd855b7d196c3f3d54ae65e90531f1849bbe2,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1695375767,0.9996550671674429,-41433.21430918712,5,3
0xa23379a178c2b21aad5ce214db9811f449350352,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694033531,0.9998667854484811,-78595.26012979861,5,3
0x02f762d61776df03905e9c6bf1a105b270094fd3,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1682672603,0.9957710797169717,-86956.39586321526,5,3
0x02f762d61776df03905e9c6bf1a105b270094fd3,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1685612375,0.9988243837003846,-71659.79342542449,5,3
0x02f762d61776df03905e9c6bf1a105b270094fd3,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1686820547,0.9700695804442554,-72002.9976616498,5,3
0xab69fa14cce442cc04f764c6553b889701c92b08,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1685569499,0.9887702908490799,-81739.57935675245,5,3
0xab69fa14cce442cc04f764c6553b889701c92b08,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694042627,0.9940357852882704,-85508.12183727292,5,3
0x1ec6ae0cf381bf1a165e611e33575ba9a781a015,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1682765375,0.9955030819025348,-83892.1880454935,5,3
0x1ec6ae0cf381bf1a165e611e33575ba9a781a015,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694918567,0.9953432361968891,-57276.25206920236,5,3
0xb038dd6cf5dfe8d357db742c6f1f3915c6bc01dd,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694102315,0.9998632750176605,-90089.57587843682,5,3
0xb038dd6cf5dfe8d357db742c6f1f3915c6bc01dd,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694636159,0.9999206938632639,-78576.41438945588,5,3
0xde65efd2d2ddadfd24493713383d2b8664fda195,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694034431,0.9989468914702442,-87851.2368043887,5,3
0x42894db8980c9ab6dceab5b3c71a53fda005d5f2,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694014775,0.9823182807693347,-87404.76162694763,5,3
0xd1460da97c5cfea581cbdd82a1139b97bc1219dd,0x316d27e4a7e6b8f95572d6b834b345458d543ddc,1694847551,0.9996001598909048,-68873.86709089068,5,3
